Company,Industry Sector,Current Ratio,Quick Ratio,Cash Ratio,Free Cash Flow Margin,Revenue Growth Year over Year,Common Equity to Tot Assets,Long Term Assets as % Total Assets,EBIT/Interest,Total Debt to Total Assets,Tot Debt to Common Equity,Cashflow to Total Liabilities,Free Cash Flow to Total Debt,Gross Margin,Operating Margin,Profit Margin,Net Income Margin Adjusted,Return on Assets,Return on Common Equity,Inventory Turnover,Accounts Receivable Turnover,Accounts Payable Turnover,Net Fixed Asset Turnover,Gross Fixed Asset Turnover,Asset Turnover,Sales per Employee,Operating Profit Per Employee,Cash Conversion Cycle
ICPT UW Equity,"Consumer, Non-cyclical",3.047538475,2.854743238,2.62272443,-55.61962327,24.08234855,-28.74352486,5.985987676,-4.812086403,99.14296395,#N/A N/A,-22.75076203,-0.288467353,98.29799482,-73.95183728,-87.90815184,-84.21193514,-41.16896003,#N/A N/A,0.608611127,7.857223625,0.270238013,16.85614943,9.23983866,0.468317888,627891.5663,-464337.3494,-706.4110829
NEOG UW Equity,"Consumer, Non-cyclical",11.08304976,8.834044835,7.087648745,14.78489609,0.961886689,90.96755822,32.58678696,#N/A N/A,0.246744156,0.271244124,119.2667176,47.23360656,46.93760911,16.14726068,14.22268455,14.22268455,7.434041012,8.09040021,2.557028502,5.360566416,11.88312703,5.017954392,#N/A N/A,0.544359162,248614.7444,#N/A N/A,187.0815716
XONE UW Equity,Technology,3.026571589,2.068755864,1.872659035,-25.42824836,11.21893536,71.11912684,24.83572407,-57.9665272,6.941997782,9.761084099,-44.65242368,-2.022959184,24.44095658,-23.38109463,-25.18691037,-27.12681214,-16.34118967,-23.90038836,2.220122979,10.08819273,8.830894467,1.832472553,1.107832964,0.648796912,200857.6271,-46962.71186,159.6903637
EPZM UW Equity,"Consumer, Non-cyclical",9.333940092,8.679976959,8.60843318,-1314.655501,-33.77310924,31.4143754,14.46028384,#N/A N/A,49.77986498,158.4620555,-71.47667281,-0.860433351,67.85306433,-1430.123081,-1469.953052,-1469.953052,-51.59291976,-96.55794518,0.968741038,5.557827927,1.639271576,0.735133622,0.539434282,0.035098345,73311.62791,-1048446.512,220.3931115
NWN UN Equity,Utilities,0.515474028,0.275850246,0.048108464,-17.820569,3.658631353,23.65930062,#N/A N/A,3.445856174,35.71726921,150.9650255,4.987365944,-0.101109359,66.03824067,19.17474818,9.924141666,9.082965933,2.137307854,8.751307892,4.635639494,5.828770968,2.43774842,0.28318449,#N/A N/A,0.215364505,621976.6667,#N/A N/A,-8.393068668
CNTY UR Equity,"Consumer, Cyclical",1.572760667,1.190931303,1.054019913,-0.558717972,39.4272936,17.35619014,86.1005347,-0.002946362,73.49256713,423.4372091,1.626105815,0.009304269,50.81638555,-0.041739519,-15.77622359,-8.258101411,-6.820112811,-34.10928729,#N/A N/A,31.03488372,#N/A N/A,0.573927067,0.491229373,0.432300413,134990.2396,-55.70409982,-5.813166726
NATH UW Equity,"Consumer, Non-cyclical",6.141596552,5.739517067,5.275121417,11.10960561,1.449204214,-63.06966053,14.72046504,2.563154419,148.4156836,#N/A N/A,7.192907859,0.067151902,47.26542463,26.29760465,13.0026615,13.0026615,11.65575938,#N/A N/A,68.39447732,10.17915623,8.393235187,6.026688971,3.441074956,0.756683994,861041.6667,#N/A N/A,-1.148509119
PDCE UW Equity,Energy,0.395262208,0.316563165,0.003363437,12.35333504,10.51646382,49.93416346,94.11512812,-5.937573812,30.95302324,61.98766755,33.17828659,0.115097597,35.4510797,-44.74523146,-50.36200822,4.950436197,-14.95501078,-29.25927759,#N/A N/A,5.633423096,9.794428414,0.320280404,0.184132805,0.296950247,2765821.154,-1237573.077,#N/A N/A
CECE UW Equity,Industrial,1.677868613,0.380436373,0.329126888,0.150627668,-7.563715926,48.33084514,56.24162322,3.775388967,20.21325308,41.82267663,2.049577428,0.005616055,33.2671964,4.223270709,2.598327273,4.019755142,1.983450711,4.15037594,11.12222779,41.67910841,3.968011007,11.18920067,6.719635111,0.763356769,432891.7808,18282.19178,-50.54919307
AGYS UW Equity,Technology,1.345490688,1.188683866,0.672010717,4.450817072,14.13995825,46.42602968,39.5659994,-3784.555556,9.953934343,21.44041696,12.77096794,1.715063649,50.35674963,-21.18787984,-21.19161218,-9.303059898,-13.13578688,-28.93993229,34.57772184,4.626765897,6.848763295,5.733330613,#N/A N/A,0.778336366,126083.9216,#N/A N/A,44.55301069
OI UN Equity,Industrial,1.210221286,0.624868282,0.29662803,2.39697915,-8.967269466,3.343841477,74.1387075,#N/A N/A,59.4460707,1777.777778,5.388515505,0.027651515,15.95797078,8.110326712,4.087998687,3.201444755,2.682240969,64.92146597,5.428419936,9.794212219,4.092422981,1.868425088,0.812862766,0.658879515,243640,19800,15.36450712
PLXS UW Equity,Industrial,1.772923628,0.864851318,0.384454872,4.727474152,7.140613456,42.68754957,22.30231002,9.48966712,16.56472395,38.80457912,16.02965022,0.234045942,9.223293812,4.523722022,3.465054504,3.739399315,5.598697629,12.80948306,4.07372319,7.118389395,6.140787075,7.324588061,#N/A N/A,1.537295974,173866.359,#N/A N/A,84.57238534
POWL UW Equity,Industrial,2.194603359,1.627217271,1.169823534,12.97283119,0.255036931,64.92489593,28.92787722,83.64473684,1.394517636,2.147893525,43.70246058,7.358500622,18.2401509,3.678117026,3.213120951,3.349333364,2.956181997,4.436620412,13.01199017,5.510303955,10.83590697,3.981783158,#N/A N/A,1.073338282,259638.9584,#N/A N/A,52.12860394
MLAB UW Equity,Industrial,4.721316518,3.941556444,3.129037219,21.29462048,14.10966209,52.35836709,70.77814215,#N/A N/A,33.94406553,64.83026003,13.26669764,0.210939557,55.17431832,6.367738153,1.146260844,2.523855651,-0.481866381,-0.778402574,3.226234197,6.523238043,11.36502457,5.831567631,#N/A N/A,0.249125684,255841.3043,#N/A N/A,106.0106136
KWR UN Equity,Basic Materials,2.069999478,1.448733549,0.47480938,11.3204912,25.07042328,45.65836075,72.5873961,2.231327294,32.02140925,70.13263009,11.35570239,0.184651071,36.21720603,4.187131483,2.7973932,5.96516648,1.381294463,3.086142579,4.985933821,3.785741753,5.153084103,5.684760729,3.138192737,0.493779159,337542.1429,14133.33333,99.05962642
NXGN UW Equity,Technology,1.815518999,1.522280719,0.963649821,14.46618996,2.09118757,55.61520644,63.47505124,2.61483376,24.77961884,44.55547399,26.78194868,1.552688537,50.49616929,0.946247864,1.387904242,4.587141589,0.915393723,1.418104639,7306.186667,7.017421647,31.79788716,11.23821708,5.029613445,0.858644942,196165.2142,#N/A N/A,45.88800237
VRAY UQ Equity,"Consumer, Non-cyclical",3.943438,2.960570013,2.753773436,-122.1688268,-35.04704837,49.80501009,14.19488285,-32.0462655,26.02618217,52.2561528,-48.34788172,-0.977083088,-7.118929442,-185.8691268,-189.255836,-189.255836,-35.28878904,-62.29534696,1.201432056,3.989155531,4.441765375,1.645274852,0.948591678,0.186460771,184521.0356,-342967.6375,313.9855248
RXT UW Equity,Technology,1.021961735,0.791835085,0.141067098,0.00738798,11.03318158,21.695569,88.1071843,0.092026826,63.73357584,293.7630989,2.336757374,0.021034245,36.36363636,0.9124155,-9.079827121,-2.397200607,-3.886104568,-21.53778751,#N/A N/A,6.497299892,#N/A N/A,2.58829716,1.148585006,0.427993233,375986.1111,3430.555556,#N/A N/A
DMRC UW Equity,Technology,8.575286416,8.350552373,7.950900164,-89.06210921,4.363335798,86.35548501,13.60019788,#N/A N/A,7.729727501,8.951055628,-154.2649177,-2.6864,66.92788662,-136.7778241,-135.6273447,-135.6273447,-42.14200601,-66.04148991,#N/A N/A,6.051967709,#N/A N/A,4.3705593,1.592644228,0.310719096,118177.3399,-161640.3941,#N/A N/A
ORBC UW Equity,Communications,2.215168868,1.48992972,0.656992256,12.04470632,-8.656571561,40.62754064,73.34573109,-0.017036629,45.89121945,112.9559376,16.06243572,0.144612746,53.82627804,-0.136839648,-13.65981663,-9.783994591,-6.217113548,-15.31619332,3.284078548,4.445068608,6.753551297,1.642918778,0.736407204,0.455138873,354951.4286,-485.7142857,139.591513
RGS UN Equity,"Consumer, Cyclical",0.955352848,0.610499802,0.479579265,-18.5004681,-37.35223879,9.361301882,83.13724965,-19.32172295,76.1997745,813.9869375,-7.09963347,-0.177114152,54.16399768,-21.70101638,-25.58676718,-12.29443091,-16.64962072,-129.9856975,2.998331888,14.57871431,3.51996022,0.517157453,#N/A N/A,0.330018239,74414.33333,-38251,38.47931467
ARVN UW Equity,"Consumer, Non-cyclical",14.32375695,14.04756952,14.02719687,-441.268925,-49.27044278,89.5296398,1.990742452,-1920.884262,0.563205871,0.629071973,-119.4989341,-32.87106504,#N/A N/A,-572.6940377,-547.3501724,-547.3501724,-23.42117594,-27.46600297,#N/A N/A,43.603554,#N/A N/A,1.745104201,1.268138582,0.042790113,#N/A N/A,#N/A N/A,#N/A N/A
ZNTL UQ Equity,"Consumer, Non-cyclical",12.06615153,11.85000524,11.83542533,#N/A N/A,#N/A N/A,84.41465717,5.594506983,#N/A N/A,0.546839737,0.647801881,-269.8272111,-43.8134067,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-52.02279731,#N/A N/A,#N/A N/A,0,0,0,0,0,0,-957959.6774,#N/A N/A
UTMD UW Equity,"Consumer, Non-cyclical",16.42363492,14.72276444,13.60854656,45.70392148,-10.07589971,92.01485525,44.28207079,#N/A N/A,0.336480379,0.365680496,225.6752213,51.26861702,60.57186211,32.50035564,25.60102423,25.60102423,9.748478775,10.5906873,2.532165969,9.311844574,16.90243902,3.824975061,1.268358694,0.380784717,233027.6243,#N/A N/A,162.1913887
UEIC UW Equity,"Consumer, Cyclical",1.820750933,0.990518634,0.318383377,9.19665517,-18.42086752,61.3966568,35.94955809,#N/A N/A,7.794587391,12.695459,37.25690267,1.585971087,28.67443222,6.06282944,6.27513503,7.889781686,7.179866145,13.12642505,3.301820647,4.916437047,4.452972548,5.655740345,2.42556256,1.144177155,160114.6132,9707.475905,103.099802
FLNT UQ Equity,Communications,1.71637095,1.667881395,0.419917558,6.511993151,10.30764971,69.91328734,72.21616917,#N/A N/A,16.21881246,23.19846923,21.7474688,0.377155731,30.76219993,2.696648741,0.710288074,3.389609261,0.703635984,1.031737498,#N/A N/A,5.028466468,14.70204333,26.77111963,24.4920979,0.990634659,1380973.333,37240,#N/A N/A
SLAB UW Equity,Technology,3.429974903,2.881749608,2.547234075,12.82609112,5.865054671,60.18805239,51.04954284,1.121785484,23.01720553,38.24215042,17.10057129,0.251274395,59.49472017,4.319498532,1.413254206,5.603340952,0.683197305,1.0826423,5.141047388,10.38214838,7.517602932,5.547330587,3.017622255,0.483421384,482414.037,20837.86725,58.54786099
ADUS UW Equity,"Consumer, Non-cyclical",1.999270332,1.929993537,1.008179234,13.41309535,17.87694342,58.10961906,67.76800339,13.95641267,26.85142654,46.20823019,29.2616326,0.464591044,29.58216469,5.81962015,4.332385342,5.807067438,4.333008572,6.664802649,#N/A N/A,5.41759643,24.84833664,16.80694892,13.18588953,1.000143854,126891.4883,7384.602622,#N/A N/A
ROG UN Equity,Basic Materials,4.252347344,2.925378221,1.719906017,15.5337205,-10.65137043,80.7556141,62.48630346,9.437140855,2.735036649,3.386806824,67.85447071,3.606230656,36.36010232,8.389661879,6.228639281,9.165743346,3.940586145,5.114969138,4.342871962,6.252935264,13.91948526,2.964317373,1.285717833,0.632656021,239577.0149,20099.70149,116.5144631
ALTR UW Equity,Technology,1.927408669,1.788751407,1.201575062,5.700745444,2.398265474,45.71262631,53.37582028,1.009915503,30.56879005,66.87165564,7.298482683,0.105596966,74.1860866,2.49254662,-2.234418126,-2.316394552,-1.334988719,-2.851598728,#N/A N/A,4.217147831,14.12247511,6.998652161,4.01875449,0.597465937,174044.8148,4338.148148,#N/A N/A
SAFM UW Equity,"Consumer, Non-cyclical",2.579727541,0.877290758,0.218917749,0.549117112,3.604642443,76.75766388,68.73308236,-2.226618014,3.557809469,4.63511953,51.65907325,1.448701765,5.447291126,-0.325284273,0.793262682,0.809398398,4.05629755,5.406880389,10.91123507,23.79893604,28.04362547,2.888861191,1.576818554,1.93998191,204314.5314,#N/A N/A,32.57211983
PRTA UW Equity,"Consumer, Non-cyclical",11.57861343,11.42815692,11.4275766,-9444.079719,4.791154791,55.2612058,10.11817704,#N/A N/A,5.357158946,9.694249101,-53.94545174,-4.263818814,#N/A N/A,-13216.17819,-13029.77726,-13029.77726,-29.55002572,-48.6484712,#N/A N/A,113.7333333,#N/A N/A,0.03590823,0.026242117,0.002267884,12924.24242,-1708090.909,#N/A N/A
SCHL UW Equity,Communications,2.06440678,1.263409771,0.785244267,-4.07504539,-10.08525304,57.98583792,49.09028324,-29.5,16.15853659,27.86635007,0.246189918,-0.174991144,49.49902495,-5.951180149,-2.945329837,1.43117477,-1.586584325,-2.662958749,2.073795918,4.556625578,3.924270639,1.835376261,#N/A N/A,0.593914746,#N/A N/A,#N/A N/A,113.6154845
SCL UN Equity,Basic Materials,2.17415029,1.563437153,0.840078357,5.8523332,0.592066152,56.30729495,48.31750304,17.39750482,14.90946942,26.47875276,30.78860323,0.464155031,20.51680706,9.173525872,6.780050809,6.9612499,7.609922013,13.49711149,7.036133797,6.467943939,6.975203271,2.628284829,1.001046153,1.122398965,815416.485,74802.44222,56.13237521
FPRX UW Equity,"Consumer, Non-cyclical",13.18103137,12.94892715,12.94892715,-491.0456822,-11.40244722,79.93366501,11.83235338,-1719.814815,14.30242726,17.89287061,-97.15101427,-1.198612809,#N/A N/A,-704.7351647,-639.9150099,-631.4083321,-30.3451651,-40.58396479,#N/A N/A,#N/A N/A,#N/A N/A,0.323106814,0.270013806,0.049968333,258392.1569,-1820980.392,#N/A N/A
SENEA UW Equity,"Consumer, Non-cyclical",3.685835327,0.805217368,0.07151162,4.613896564,11.35296408,38.3107954,39.33855268,#N/A N/A,34.36466592,89.69969316,24.72438804,0.475758479,10.6221959,5.27965539,3.917967852,3.474882259,14.79286803,28.26603452,2.771464792,16.85844142,12.78349851,4.698612194,#N/A N/A,1.642162996,430893.2258,#N/A N/A,144.6419433
KNSA UW Equity,"Consumer, Non-cyclical",10.46439113,10.15769641,10.15769641,#N/A N/A,#N/A N/A,89.26098253,4.639962915,#N/A N/A,1.998775267,2.239248561,-363.8039916,-19.58697208,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-53.43759416,-60.06461242,#N/A N/A,#N/A N/A,0,0,0,0,0,-936684.5238,#N/A N/A
GSKY UW Equity,"Consumer, Non-cyclical",4.835488208,0.773535377,0.673464737,-91.82325088,-0.754654996,-0.393415155,30.33643167,2.099584399,30.39335606,#N/A N/A,-27.55887525,-1.032381895,41.4156595,9.995262999,1.895751728,6.706848106,0.805538614,#N/A N/A,#N/A N/A,25.36242793,22.53552872,20.60197143,12.80399966,0.424917779,451588.488,45137.45704,#N/A N/A
LMNR UW Equity,"Consumer, Non-cyclical",1.351514574,0.611932234,0.015924478,-13.31801968,-3.99012824,43.31083162,89.0862423,-11.27402135,32.8488193,75.84435134,-6.183139376,-0.095427508,1.685717585,-11.55087233,-9.987299388,-6.783666564,-3.551957624,-8.125619415,#N/A N/A,6.155708748,20.51943625,0.64871718,#N/A N/A,0.40271344,550364.5485,#N/A N/A,#N/A N/A
SRI UN Equity,Industrial,2.291465819,1.442429886,0.506128122,-0.589655034,-22.32835384,47.73578712,46.14424018,#N/A N/A,26.29158299,55.07730065,8.818747806,-0.023387482,23.79545868,-1.182705098,-1.226840492,-0.211877668,-1.299426209,-2.710821805,5.367587515,4.707481412,5.886057888,4.58314296,1.515332072,1.059164755,135001.25,-1596.666667,83.75480285
SRRK UW Equity,"Consumer, Non-cyclical",8.091438775,8.012193403,8.012193403,-417.8341881,-24.83408159,67.15597275,11.30580343,#N/A N/A,14.7149792,21.91164628,-47.25839965,-0.57881657,#N/A N/A,-564.0329806,-561.4685451,-561.4685451,-29.58271619,-46.28831245,#N/A N/A,1.23224,#N/A N/A,0.640244409,0.544920666,0.05268811,#N/A N/A,#N/A N/A,#N/A N/A
SYRS UW Equity,"Consumer, Non-cyclical",6.238017049,6.078500559,6.078256009,-402.1731929,661.5035318,42.46330598,16.26869871,-45.92466518,31.04947245,73.12071384,-46.75256934,-0.902768339,#N/A N/A,-545.2660174,-556.8011661,-556.8011661,-46.27286443,-99.02142727,#N/A N/A,1.496950161,#N/A N/A,0.490589956,0.412444663,0.083104827,146533.9806,-799000,#N/A N/A
SMTC UW Equity,Technology,4.332527174,3.096784792,2.453989578,14.4838746,8.694786598,64.57274823,56.12908949,14.04722639,18.14450024,28.09931549,31.04014365,0.464011775,61.08865988,12.59517036,10.06575178,11.23337151,5.612744696,8.708749092,2.885510641,8.992399516,5.011344427,4.211026475,1.627752789,0.557608097,426913.1994,53770.44476,95.79846376
GMS UN Equity,"Consumer, Cyclical",2.175762434,1.440060485,0.492924302,8.57326998,4.020337403,27.69949257,59.32552773,1.469712632,53.30892151,192.4545057,18.31513276,0.230026468,32.80201474,3.070551478,0.721344816,2.237301804,1.350133733,4.135009603,6.787048644,7.582321844,14.24911384,7.389741645,5.302126955,1.395350182,548166.2439,#N/A N/A,65.29280796
OVV UN Equity,Energy,0.514651259,0.352455634,0.004127115,2.612124199,-9.50044603,26.51876425,91.3815744,-14.54716981,55.37355726,208.8089653,17.82355154,0.019845232,40.10185642,-88.66436668,-100.1642845,-4.795359214,-33.91367227,-88.57412653,#N/A N/A,6.139183056,11.03177005,0.456313955,0.105291381,0.338580487,3176931.106,-2816805.846,#N/A N/A
KNTE UW Equity,"Consumer, Non-cyclical",54.79230559,54.33461117,54.33461117,#N/A N/A,#N/A N/A,98.1766029,0.091868857,#N/A N/A,0,0,-413.2119387,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SHYF UW Equity,"Consumer, Cyclical",1.673114617,0.917815409,0.22487495,7.366862286,-10.64964007,55.79461299,56.49423895,37.77880897,20.69689652,37.09479359,40.48838819,0.755409624,21.63947377,7.226324128,4.855075573,5.918266167,8.107600675,17.61644681,10.00521325,10.94081849,10.11091977,8.377147814,4.501624912,1.669922652,248154.5521,17932.45228,33.83514964
AWR UN Equity,Utilities,1.325059879,1.019439665,0.309828627,-1.690346815,3.033327776,35.81557968,#N/A N/A,1.9306585,32.73911687,91.4102666,10.62412495,-0.014070292,80.51974119,26.72828899,17.70122664,17.70624259,5.03505165,13.85582242,12.64101542,6.456618046,1.629777897,0.330780993,#N/A N/A,0.284446482,580550.5351,155171.2247,-138.9310838
GRC UN Equity,Industrial,6.410768551,4.128879769,2.810394535,12.36879132,-12.35926556,79.98666521,37.42765371,1986.277778,0.735187866,0.919138039,64.80796514,14.8837931,25.66288503,10.24538137,7.21787447,7.21787447,6.48158751,8.080963633,3.269562587,6.00652346,20.87394101,3.13038057,1.158137181,0.897991166,303449.5652,31089.56522,155.341506
TNC UN Equity,Industrial,1.94101455,1.322847031,0.554463232,10.37962038,-12.00773558,37.39146499,54.40605949,3.077294686,32.66210974,87.35177866,19.77827051,0.293834842,40.73926074,6.363636364,3.366633367,3.746253746,3.141458867,8.813913953,4.24550036,4.86040301,5.661676647,4.449877751,2.127297843,0.933115824,235031.6976,14956.56257,96.75389367
ECOM UN Equity,Communications,2.560189706,2.237643558,1.663295671,22.47297893,11.62905224,72.00834713,39.04384455,#N/A N/A,5.600544667,7.77763258,67.83863951,3.222178296,79.07659645,13.15484725,12.97631521,12.97631521,11.49520041,16.38809089,#N/A N/A,6.195554227,107.0687831,7.722140899,3.277870667,0.88586014,200099.3103,26322.75862,#N/A N/A
NESR UR Equity,Energy,1.44907961,0.53982743,0.210566942,5.098987467,26.69577831,56.09639476,69.33600305,#N/A N/A,23.66829673,42.19218869,18.30810421,0.103000447,18.63294915,8.095944835,6.004584329,6.188885399,3.132143539,5.471304245,7.841759867,7.712077366,6.875143616,1.957958212,#N/A N/A,0.521625373,#N/A N/A,#N/A N/A,40.89597516
IDYA UW Equity,"Consumer, Non-cyclical",7.469073499,7.387732919,7.339156315,281.3491657,#N/A N/A,66.47489347,3.240028297,#N/A N/A,2.254005612,3.390762278,55.46577329,8.176409341,#N/A N/A,-180.8987614,-176.5533832,-176.5533832,-16.77486809,-23.0987632,#N/A N/A,#N/A N/A,#N/A N/A,2.037861799,1.527301153,0.095013008,#N/A N/A,#N/A N/A,#N/A N/A
SGMS UW Equity,"Consumer, Cyclical",2.618247299,1.959183673,1.219687875,10.31571219,-19.88235294,-33.22895792,72.68286573,0.043737575,117.8106212,#N/A N/A,4.482299201,0.033170317,57.41556535,0.80763583,-20.88839941,-17.43722467,-7.205724055,#N/A N/A,5.333333333,3.973741794,5.160839161,4.89048474,1.691925466,0.344962958,302666.6667,2444.444444,89.81092636
FULC UQ Equity,"Consumer, Non-cyclical",4.471842844,4.299869036,4.225032741,-623.3367335,#N/A N/A,73.45516565,7.769125694,#N/A N/A,0.013119612,0.017860707,-155.9919758,-3235.117647,#N/A N/A,-811.6400317,-802.6634931,-802.6634931,-59.01189921,-77.68052036,#N/A N/A,8.823,0,1.002499716,0.637799545,0.073520099,120863.0137,-980972.6027,#N/A N/A
MIRM UQ Equity,"Consumer, Non-cyclical",12.80197162,12.55660275,12.55660275,#N/A N/A,#N/A N/A,71.44903348,1.874086621,-311.3313433,1.35470639,1.896045789,-129.5278396,-27.36745326,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,-53.29019341,-68.29032813,#N/A N/A,#N/A N/A,0,0,#N/A N/A,0,#N/A N/A,#N/A N/A,#N/A N/A
IHRT UW Equity,Communications,2.255456921,2.120414486,1.003981588,4.434543172,-19.96209068,11.32751731,82.4080967,-5.054979709,74.5186685,657.8552606,2.648935053,0.039406532,55.64371427,-58.93811109,-64.9442816,-15.41194308,-18.93486273,-96.2454116,#N/A N/A,3.459765016,9.827744849,1.751645388,1.611992821,0.291555504,289040.9804,-170355.2941,#N/A N/A
ATRS UR Equity,"Consumer, Non-cyclical",2.002863697,1.508709754,0.840708805,7.824250162,20.77681974,56.04594153,40.43645398,3.59625033,22.07583835,39.38882592,22.8226428,0.249477812,57.82057367,9.103670479,37.56776449,37.56776449,32.55368076,64.74210178,3.688332944,3.8708584,4.489226434,5.976190952,4.261654821,0.866532284,808643.2432,73616.21622,112.2559704
CATM UW Equity,"Consumer, Non-cyclical",0.970646134,0.554868326,0.366066158,17.47780391,-18.927305,20.7185583,74.77330742,#N/A N/A,46.60489395,224.9427459,19.44513505,0.246644867,36.68632238,4.916640692,1.749910192,3.587059038,1.064915393,5.038683689,80.4659619,11.78484558,15.94440778,2.128330261,0.998263986,0.608554312,539713.3695,26535.76714,12.65058511
